date,title,date_open,revenue,numberofaudience,numberofscreen,numberofshow,nation,distributor,rating,genre,director
2004-12-11,이프 온리,2004-10-29,61336500,9488,40,205,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-11,발레 교습소,2004-12-03,31456500,5510,45,158,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-11,내 머리 속의 지우개,2004-11-05,31137500,5006,35,166,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-11,택시: 더 멕시멈,2004-11-17,25231000,4146,26,114,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-11,"DMZ, 비무장지대",2004-11-26,11923500,1836,14,78,한국,영화사청어람(주),18세관람가,"드라마,전쟁",이규형
2004-12-11,러브 인 아프리카,2004-12-10,6509500,981,6,31,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-11,영 아담,2004-12-03,4674500,743,12,53,영국,롯데쇼핑㈜롯데엔터테인먼트,18세관람가,드라마,데이빗 맥킨지
2004-12-11,화이트 칙스,2004-11-17,3472000,563,3,17,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-11,노 맨스 랜드,2004-12-03,3298000,469,4,16,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-11,6월의 뱀,2004-12-10,3059500,466,7,32,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-11,모터사이클 다이어리,2004-11-12,2889500,462,5,13,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-11,"조제, 호랑이 그리고 물고기들",2004-10-29,1965000,300,3,8,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-11,쿼바디스 도미네,2004-12-10,1202000,196,5,21,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-11,영원과 하루,2004-11-17,1182500,172,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-11,마이 제너레이션,2004-12-03,1091000,164,3,11,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-11,클린,2004-11-26,408000,60,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-11,귀여워,2004-11-26,321000,47,2,11,한국,(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현
2004-12-11,신암행어사,2004-11-26,275000,42,1,1,한국,(주)시네마서비스,15세관람가,"애니메이션,판타지,SF","안태근,조지 시무라"
2004-12-11,엑소시스트: 더 비기닝,2004-11-17,234000,39,1,6,미국,워너브러더스 (주),18세관람가,공포(호러),레니 할린
2004-12-11,21 그램,2004-10-23,94000,14,1,2,미국,(주)영화사한결,18세관람가,드라마,알레한드로 곤잘레스 이냐리투
2004-12-11,S 다이어리,2004-10-22,84000,13,1,4,한국,"씨제이엔터테인먼트(주),아이러브시네마",15세관람가,코미디,권종관
2004-12-11,2046,2004-10-15,91000,13,1,5,홍콩,이십세기폭스필름코퍼레이션,18세관람가,드라마,왕가위
2004-12-11,천지영웅,2004-12-10,26000,5,1,2,홍콩,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,드라마,하평
2004-12-11,나쁜 교육,2004-09-17,17500,3,1,1,스페인,(주)스폰지이엔티,18세관람가,드라마,페드로 알모도바르
2004-12-12,오페라의 유령,2004-12-08,785374500,120110,189,967,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-12,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,561298500,83828,129,855,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-12,나비효과,2004-11-12,212469500,31758,88,550,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-12,노트북,2004-11-26,132193500,19764,85,444,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-12,여선생 VS 여제자,2004-11-17,122699500,19415,80,441,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-12,포가튼,2004-12-03,108303000,16079,58,411,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-12,까불지마,2004-12-03,94136500,14462,79,433,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-12,이프 온리,2004-10-29,55502000,8390,37,195,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-12,내 머리 속의 지우개,2004-11-05,33106000,5234,34,159,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-12,택시: 더 멕시멈,2004-11-17,24272000,3758,23,108,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-12,발레 교습소,2004-12-03,22297500,3638,38,139,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-12,"DMZ, 비무장지대",2004-11-26,13972000,2131,15,72,한국,영화사청어람(주),18세관람가,"드라마,전쟁",이규형
2004-12-12,러브 인 아프리카,2004-12-10,5386500,826,6,32,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-12,영 아담,2004-12-03,3615000,577,12,48,영국,롯데쇼핑㈜롯데엔터테인먼트,18세관람가,드라마,데이빗 맥킨지
2004-12-12,노 맨스 랜드,2004-12-03,3575500,502,4,16,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-12,화이트 칙스,2004-11-17,3017500,455,3,17,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-12,6월의 뱀,2004-12-10,2514500,364,7,31,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-12,모터사이클 다이어리,2004-11-12,1846500,269,4,13,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-12,"조제, 호랑이 그리고 물고기들",2004-10-29,1779500,263,3,8,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-12,영원과 하루,2004-11-17,1226000,179,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-12,쿼바디스 도미네,2004-12-10,896000,142,5,17,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-12,마이 제너레이션,2004-12-03,886000,130,3,12,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-12,클린,2004-11-26,387500,56,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-12,엑소시스트: 더 비기닝,2004-11-17,264000,44,1,5,미국,워너브러더스 (주),18세관람가,공포(호러),레니 할린
2004-12-12,귀여워,2004-11-26,297000,43,2,9,한국,(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현
2004-12-12,신암행어사,2004-11-26,233000,38,1,4,한국,(주)시네마서비스,15세관람가,"애니메이션,판타지,SF","안태근,조지 시무라"
2004-12-12,21 그램,2004-10-23,81500,12,1,2,미국,(주)영화사한결,18세관람가,드라마,알레한드로 곤잘레스 이냐리투
2004-12-12,S 다이어리,2004-10-22,64000,10,1,5,한국,"씨제이엔터테인먼트(주),아이러브시네마",15세관람가,코미디,권종관
2004-12-12,나쁜 교육,2004-09-17,56500,9,1,1,스페인,(주)스폰지이엔티,18세관람가,드라마,페드로 알모도바르
2004-12-12,2046,2004-10-15,35000,5,1,1,홍콩,이십세기폭스필름코퍼레이션,18세관람가,드라마,왕가위
2004-12-12,천지영웅,2004-12-10,-20000,-3,1,1,홍콩,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,드라마,하평
2004-12-13,오페라의 유령,2004-12-08,316258500,51417,171,854,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-13,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,237828500,37664,125,795,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-13,나비효과,2004-11-12,81167500,12617,88,517,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-13,노트북,2004-11-26,60760500,9584,83,426,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-13,포가튼,2004-12-03,41605500,6562,58,385,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-13,여선생 VS 여제자,2004-11-17,35502500,5592,83,412,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-13,까불지마,2004-12-03,30427000,4826,81,403,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-13,이프 온리,2004-10-29,26869000,4273,38,193,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-13,내 머리 속의 지우개,2004-11-05,11394500,1800,36,154,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-13,택시: 더 멕시멈,2004-11-17,11130500,1795,25,117,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-13,발레 교습소,2004-12-03,8379000,1408,40,145,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-13,"DMZ, 비무장지대",2004-11-26,4529000,710,15,76,한국,영화사청어람(주),18세관람가,"드라마,전쟁",이규형
2004-12-13,하울의 움직이는 성,2004-12-23,2700000,600,2,2,일본,(주)시네마서비스,전체관람가,애니메이션,미야자키 하야오
2004-12-13,러브 인 아프리카,2004-12-10,2633000,410,6,31,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-13,영 아담,2004-12-03,1807000,287,12,45,영국,롯데쇼핑㈜롯데엔터테인먼트,18세관람가,드라마,데이빗 맥킨지
2004-12-13,화이트 칙스,2004-11-17,1653000,256,3,15,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-13,노 맨스 랜드,2004-12-03,1440000,212,4,15,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-13,6월의 뱀,2004-12-10,1273000,204,6,24,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-13,모터사이클 다이어리,2004-11-12,1243500,182,4,9,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-13,"조제, 호랑이 그리고 물고기들",2004-10-29,1005500,159,4,9,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-13,쿼바디스 도미네,2004-12-10,692500,112,5,14,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-13,마이 제너레이션,2004-12-03,616500,93,3,10,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-13,영원과 하루,2004-11-17,621500,90,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-13,귀여워,2004-11-26,175000,25,2,6,한국,(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현
2004-12-13,클린,2004-11-26,131500,19,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-13,엑소시스트: 더 비기닝,2004-11-17,72000,12,1,5,미국,워너브러더스 (주),18세관람가,공포(호러),레니 할린
2004-12-13,2046,2004-10-15,35000,5,1,2,홍콩,이십세기폭스필름코퍼레이션,18세관람가,드라마,왕가위
2004-12-13,21 그램,2004-10-23,27000,4,1,2,미국,(주)영화사한결,18세관람가,드라마,알레한드로 곤잘레스 이냐리투
2004-12-14,오페라의 유령,2004-12-08,298322500,47142,169,852,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-14,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,244426000,38248,127,798,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-14,나비효과,2004-11-12,81772500,12699,89,509,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-14,노트북,2004-11-26,67183500,10597,83,415,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-14,포가튼,2004-12-03,41785500,6650,58,381,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-14,여선생 VS 여제자,2004-11-17,37795500,6038,83,412,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-14,이프 온리,2004-10-29,30818000,4932,39,197,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-14,까불지마,2004-12-03,30264500,4790,80,395,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-14,내 머리 속의 지우개,2004-11-05,12256000,1938,36,152,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-14,택시: 더 멕시멈,2004-11-17,10612000,1669,23,117,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-14,발레 교습소,2004-12-03,9365000,1573,41,138,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-14,"DMZ, 비무장지대",2004-11-26,4107500,631,15,69,한국,영화사청어람(주),18세관람가,"드라마,전쟁",이규형
2004-12-14,러브 인 아프리카,2004-12-10,3191500,499,6,30,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-14,영 아담,2004-12-03,2026500,324,12,47,영국,롯데쇼핑㈜롯데엔터테인먼트,18세관람가,드라마,데이빗 맥킨지
2004-12-14,"조제, 호랑이 그리고 물고기들",2004-10-29,1629500,254,4,9,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-14,화이트 칙스,2004-11-17,1624000,253,3,12,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-14,6월의 뱀,2004-12-10,1480000,228,7,28,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-14,모터사이클 다이어리,2004-11-12,1342500,194,4,11,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-14,노 맨스 랜드,2004-12-03,1116500,166,4,15,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-14,역도산,2004-12-15,840000,140,1,1,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-14,쿼바디스 도미네,2004-12-10,759000,131,5,18,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-14,영원과 하루,2004-11-17,836000,122,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-14,마이 제너레이션,2004-12-03,554500,86,3,11,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-14,귀여워,2004-11-26,203000,30,2,9,한국,(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현
2004-12-14,클린,2004-11-26,117000,17,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-14,21 그램,2004-10-23,64000,10,1,2,미국,(주)영화사한결,18세관람가,드라마,알레한드로 곤잘레스 이냐리투
2004-12-14,나쁜 교육,2004-09-17,53500,9,1,1,스페인,(주)스폰지이엔티,18세관람가,드라마,페드로 알모도바르
2004-12-14,엑소시스트: 더 비기닝,2004-11-17,42000,7,1,2,미국,워너브러더스 (주),18세관람가,공포(호러),레니 할린
2004-12-14,2046,2004-10-15,35000,5,1,2,홍콩,이십세기폭스필름코퍼레이션,18세관람가,드라마,왕가위
2004-12-14,신암행어사,2004-11-26,15000,3,1,2,한국,(주)시네마서비스,15세관람가,"애니메이션,판타지,SF","안태근,조지 시무라"
2004-12-15,역도산,2004-12-15,489378500,77851,195,1012,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-15,블레이드 3,2004-12-15,273639500,42656,106,680,미국,쇼박스㈜미디어플렉스,18세관람가,액션,데이빗 S. 고이어
2004-12-15,오페라의 유령,2004-12-08,253700500,40888,147,712,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-15,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,203835500,31839,115,672,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-15,인크레더블,2004-12-15,143162500,23017,162,803,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,애니메이션,브래드 버드
2004-12-15,엘프,2004-12-15,19454500,3136,57,271,미국,이십세기폭스코리아(주),전체관람가,코미디,존 파브로
2004-12-15,나비효과,2004-11-12,19237000,3005,25,119,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-15,노트북,2004-11-26,5663000,878,13,47,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-15,여선생 VS 여제자,2004-11-17,4157500,684,13,61,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-15,까불지마,2004-12-03,2438500,375,12,64,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-15,포가튼,2004-12-03,1975000,309,9,44,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-15,내 머리 속의 지우개,2004-11-05,1680500,275,3,17,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-15,"조제, 호랑이 그리고 물고기들",2004-10-29,1056000,169,2,5,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-15,노 맨스 랜드,2004-12-03,1155500,168,4,16,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-15,6월의 뱀,2004-12-10,812000,124,4,16,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-15,영원과 하루,2004-11-17,781500,114,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-15,모터사이클 다이어리,2004-11-12,707000,101,2,6,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-15,발레 교습소,2004-12-03,580000,97,2,7,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-15,러브 인 아프리카,2004-12-10,510500,83,2,4,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-15,마이 제너레이션,2004-12-03,446000,68,3,11,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-15,클린,2004-11-26,206000,30,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-15,쿼바디스 도미네,2004-12-10,146000,23,2,6,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-15,화이트 칙스,2004-11-17,71000,11,1,5,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-15,택시: 더 멕시멈,2004-11-17,73000,11,2,5,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-15,귀여워,2004-11-26,67000,10,1,4,한국,(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현
2004-12-15,엑소시스트: 더 비기닝,2004-11-17,48000,8,1,4,미국,워너브러더스 (주),18세관람가,공포(호러),레니 할린
2004-12-15,2046,2004-10-15,35000,5,1,2,홍콩,이십세기폭스필름코퍼레이션,18세관람가,드라마,왕가위
2004-12-16,역도산,2004-12-15,425767500,68989,192,1012,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-16,오페라의 유령,2004-12-08,273172500,44229,151,727,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-16,블레이드 3,2004-12-15,252908000,39749,108,677,미국,쇼박스㈜미디어플렉스,18세관람가,액션,데이빗 S. 고이어
2004-12-16,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,216843500,34175,114,673,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-16,인크레더블,2004-12-15,139535000,22633,163,815,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,애니메이션,브래드 버드
2004-12-16,엘프,2004-12-15,21737000,3505,58,289,미국,이십세기폭스코리아(주),전체관람가,코미디,존 파브로
2004-12-16,나비효과,2004-11-12,19824000,3175,23,114,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-16,노트북,2004-11-26,5977500,959,13,47,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-16,여선생 VS 여제자,2004-11-17,5172500,864,15,64,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-16,까불지마,2004-12-03,2702500,406,12,63,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-16,내 머리 속의 지우개,2004-11-05,2429500,400,5,20,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-16,포가튼,2004-12-03,2428000,374,8,42,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-16,세상의 중심에서 사랑을 외치다,2004-10-08,912000,228,2,2,일본,(주)동아수출공사,12세관람가,멜로/로맨스,유키사다 이사오
2004-12-16,노 맨스 랜드,2004-12-03,1526000,224,4,16,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-16,발레 교습소,2004-12-03,929000,169,3,9,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-16,"조제, 호랑이 그리고 물고기들",2004-10-29,933500,147,2,5,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-16,6월의 뱀,2004-12-10,913000,146,4,16,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
2004-12-16,영원과 하루,2004-11-17,976500,142,1,3,그리스,㈜영화사 백두대간,전체관람가,드라마,테오 앙겔로풀로스
2004-12-16,모터사이클 다이어리,2004-11-12,977500,141,2,6,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-16,이프 온리,2004-10-29,611500,122,2,5,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-16,러브 인 아프리카,2004-12-10,760500,121,2,5,독일,(주)튜브엔터테인먼트,15세관람가,드라마,까롤리네 링크
2004-12-16,쿼바디스 도미네,2004-12-10,387000,69,2,7,폴란드,신한영화(주),15세관람가,드라마,예르지 카발레로비치
2004-12-16,마이 제너레이션,2004-12-03,459000,69,3,9,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-16,택시: 더 멕시멈,2004-11-17,116000,17,1,4,미국,이십세기폭스필름코퍼레이션,12세관람가,액션,팀 스토리
2004-12-16,클린,2004-11-26,116000,17,1,1,프랑스,(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스
2004-12-16,화이트 칙스,2004-11-17,49000,7,1,3,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,키넌 아이보리 웨이언스
2004-12-16,귀여워,2004-11-26,42000,6,1,2,한국,(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현
2004-12-16,2046,2004-10-15,42000,6,1,2,홍콩,이십세기폭스필름코퍼레이션,18세관람가,드라마,왕가위
2004-12-16,엑소시스트: 더 비기닝,2004-11-17,24000,4,1,1,미국,워너브러더스 (주),18세관람가,공포(호러),레니 할린
2004-12-16,꽃피는 봄이 오면,2004-09-23,0,0,3,3,한국,영화사청어람(주),12세관람가,드라마,류장하
2004-12-16,연인,2004-09-10,0,0,1,1,중국,쇼이스트(주),12세관람가,"멜로/로맨스,액션",장예모
2004-12-16,어린 신부,2004-04-02,0,0,2,2,한국,코리아픽쳐스(주),12세관람가,코미디,김호준
2004-12-16,우리 형,2004-10-08,0,0,1,1,한국,씨제이엔터테인먼트(주),15세관람가,드라마,안권태
2004-12-16,돈 텔 파파,2004-09-03,0,0,1,1,한국,씨제이엔터테인먼트(주),15세관람가,코미디,이상훈
2004-12-16,범죄의 재구성,2004-04-15,0,0,1,1,한국,쇼박스㈜미디어플렉스,18세관람가,스릴러,최동훈
2004-12-16,맨 온 파이어,2004-09-24,0,0,1,1,미국,이십세기폭스필름코퍼레이션,15세관람가,액션,토니 스콧
2004-12-16,프린세스 다이어리 2,2004-10-29,0,0,1,1,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,멜로/로맨스,게리 마샬
2004-12-16,완벽한 그녀에게 딱 한가지 없는 것,2004-11-05,0,0,1,1,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,코미디,게리 위닉
2004-12-16,80일간의 세계 일주,2004-09-17,0,0,2,2,미국,쇼박스㈜미디어플렉스,전체관람가,"코미디,드라마,어드벤처,액션",프랑코 코라시
2004-12-17,역도산,2004-12-15,471719000,75588,200,1074,한국,씨제이엔터테인먼트(주),12세관람가,드라마,송해성
2004-12-17,오페라의 유령,2004-12-08,324822000,51648,152,769,미국,씨제이엔터테인먼트(주),12세관람가,"뮤지컬,드라마",조엘 슈마허
2004-12-17,블레이드 3,2004-12-15,293855000,45865,119,752,미국,쇼박스㈜미디어플렉스,18세관람가,액션,데이빗 S. 고이어
2004-12-17,브리짓 존스의 일기2 : 열정과 애정,2004-12-08,269088500,41711,122,742,영국,UIP코리아,15세관람가,"멜로/로맨스,드라마",비번 키드론
2004-12-17,인크레더블,2004-12-15,177306500,28136,169,850,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,애니메이션,브래드 버드
2004-12-17,나비효과,2004-11-12,25460000,3986,29,148,미국,쇼박스㈜미디어플렉스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버"
2004-12-17,엘프,2004-12-15,23610500,3859,60,274,미국,이십세기폭스코리아(주),전체관람가,코미디,존 파브로
2004-12-17,노트북,2004-11-26,6861000,1093,14,51,미국,씨제이엔터테인먼트(주),15세관람가,멜로/로맨스,닉 카사베츠
2004-12-17,여선생 VS 여제자,2004-11-17,4633500,779,12,63,한국,씨제이엔터테인먼트(주),15세관람가,코미디,장규성
2004-12-17,포가튼,2004-12-03,2285500,395,9,47,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,스릴러,조셉 루벤
2004-12-17,내 머리 속의 지우개,2004-11-05,2206000,366,4,18,한국,씨제이엔터테인먼트(주),12세관람가,멜로/로맨스,이재한
2004-12-17,발레 교습소,2004-12-03,1687000,354,4,14,한국,씨제이엔터테인먼트(주),15세관람가,드라마,변영주
2004-12-17,까불지마,2004-12-03,2336500,353,13,65,한국,영화사청어람(주),15세관람가,드라마,오지명
2004-12-17,"조제, 호랑이 그리고 물고기들",2004-10-29,1344000,201,2,5,일본,(주)스폰지이엔티,15세관람가,드라마,이누도 잇신
2004-12-17,노 맨스 랜드,2004-12-03,1392500,198,4,15,프랑스,㈜영화사 백두대간,전체관람가,드라마,다니스 타노비치
2004-12-17,모터사이클 다이어리,2004-11-12,1017500,150,5,17,영국,UIP코리아,15세관람가,드라마,월터 살레스
2004-12-17,이프 온리,2004-10-29,850000,147,2,6,미국,씨제이엔터테인먼트(주),15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거
2004-12-17,마이 제너레이션,2004-12-03,895500,132,2,9,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석
2004-12-17,6월의 뱀,2004-12-10,738500,113,3,13,일본,(주)마블엔터테인먼트,18세관람가,미스터리,츠카모토 신야
